"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000236347",1.0799936285848,2.9494304999709,0.400033172985913,7.37296479178432,1.66874570525798e-13,1.03901949178012e-12
"ENSG00000243664",6.2887206838754,-2.22334662282248,0.301618913742005,-7.37137666613395,1.68874954653213e-13,1.05100381476057e-12
"ENSG00000285847",10.5719919982461,-1.32396304227391,0.179625682082636,-7.37067788371615,1.69762579089923e-13,1.05558624909729e-12
"ENSG00000254799",3.18648315336347,-3.04775212107382,0.41355259724959,-7.36968439164321,1.71032453186569e-13,1.06307573750872e-12
"ENSG00000115598",29.0824262622923,1.51570622124048,0.205669012011228,7.36963826693409,1.71091635604878e-13,1.06324033640233e-12
"ENSG00000186526",6.97373867628634,3.48704491121798,0.473319405461834,7.36721307214428,1.74231897638967e-13,1.08234159721692e-12
"ENSG00000104313",7.86908514719333,2.96830180266355,0.403017868307177,7.36518659862776,1.7689924896585e-13,1.09870146721598e-12
"ENSG00000108576",19.0224551728138,2.29782242219755,0.31204141295494,7.36383802533723,1.78696503447456e-13,1.10944015907783e-12
"ENSG00000150782",547.155321602314,-1.18606032248117,0.161122329876362,-7.36124113517539,1.82208079014139e-13,1.13037845469676e-12
"ENSG00000149295",23.5917007499032,2.07127587295479,0.281385082494266,7.36100099761687,1.82536202537688e-13,1.13198208836742e-12
"ENSG00000225075",5.36386172543308,-1.52371115669504,0.207033350002677,-7.35973772667708,1.84271916903113e-13,1.142528052286e-12
"ENSG00000066405",10.348078616501,2.9387579482592,0.39943292276077,7.35732529994604,1.87631721505436e-13,1.16313780610634e-12
"ENSG00000164855",2162.18876061395,-1.22284945384439,0.166339919920169,-7.35150921337027,1.95981254593353e-13,1.21397113961674e-12
"ENSG00000249363",13.1665392191127,-1.57258911898655,0.21392770431784,-7.3510306858157,1.9668425616539e-13,1.21809369618314e-12
"ENSG00000100055",236.001977157401,-1.05486426053969,0.143502750813503,-7.35082954549495,1.96980489029401e-13,1.21969598558407e-12
"ENSG00000015592",5.47480181559886,-2.81996428541133,0.383701944262941,-7.34936147073283,1.99155936533723e-13,1.23205783786561e-12
"ENSG00000243944",1.46776315219106,3.31210864114524,0.450666607740526,7.34935445461761,1.99166389734318e-13,1.23205783786561e-12
"ENSG00000225279",3.7434455557703,-2.01160282726671,0.273749117924837,-7.34834450797767,2.00676730298119e-13,1.24092871983892e-12
"ENSG00000145390",1180.13960392331,-1.07447763193305,0.146273871533545,-7.34565661432325,2.04751421427922e-13,1.26540348152584e-12
"ENSG00000142513",2.88795042623574,2.06299405782908,0.280940388482667,7.34317364965256,2.08587611959127e-13,1.28813250052024e-12
"ENSG00000196081",3.47061260287163,1.38744535010789,0.188983833201935,7.34160867943328,2.11041682155314e-13,1.30304011652068e-12
"ENSG00000139219",34.9247950729924,-1.94991903167236,0.265606405276535,-7.34138557254373,2.11393843990685e-13,1.30496666859942e-12
"ENSG00000196139",1015.743421171,-1.12459487586932,0.153188995656058,-7.34122494277775,2.11647746533518e-13,1.30628603469833e-12
"ENSG00000285420",6.58736687591043,-1.66888955457893,0.22736826777715,-7.34002845205582,2.1354845299029e-13,1.31751696404673e-12
"ENSG00000266401",1.61638258498701,3.25737217136502,0.443887860738403,7.33827720800117,2.16360691561958e-13,1.33461421465481e-12
"ENSG00000135747",2.09696473697448,2.30996165503325,0.314871297649132,7.33620902343181,2.19728769083006e-13,1.35487600947561e-12
"ENSG00000236423",56.0847124417814,-1.3482282886951,0.183822016428639,-7.334422257404,2.22679982202967e-13,1.37281322361533e-12
"ENSG00000274173",59.5728976725533,1.21088493179689,0.165112196352838,7.33370979578808,2.23867588062526e-13,1.37961159178639e-12
"ENSG00000288007",3.31980858426613,-1.90878601522238,0.260279010274743,-7.33361485126105,2.24026320664897e-13,1.38032817701316e-12
"ENSG00000226363",16.5143322506035,-1.32220698797694,0.18029714145447,-7.33348835877595,2.24237968370582e-13,1.38137046297861e-12
"ENSG00000215349",11.5131354766148,1.42741315544148,0.194682835394825,7.33199284131355,2.26755212245921e-13,1.3960838801295e-12
"ENSG00000249948",69.0578411284502,-2.68629495825087,0.366457776607299,-7.33043512712665,2.29406658737143e-13,1.4116063781566e-12
"ENSG00000249167",10.1034052090857,-1.79353038613963,0.244691022285356,-7.3297760146183,2.30537708103424e-13,1.41802933054762e-12
"ENSG00000261997",3.97157468335638,1.56819104742003,0.213978562823301,7.32872969482931,2.32344472299429e-13,1.42860215059449e-12
"ENSG00000227742",11.390073062425,-1.73159914208431,0.236295774782948,-7.32810031696454,2.33437961757006e-13,1.43505424249713e-12
"ENSG00000046604",3936.29407022228,-1.11875348581892,0.152728894850864,-7.32509383316989,2.38731614326874e-13,1.46621074957007e-12
"ENSG00000087085",1772.42283984904,-1.73327065476357,0.236642455065768,-7.32442813053918,2.39919597202361e-13,1.4732286654273e-12
"ENSG00000248771",242.911943902396,-1.53791575083623,0.209972232442036,-7.32437681378073,2.40011415477755e-13,1.47351419237986e-12
"ENSG00000136352",9.7701526576054,5.21361674930423,0.711834227351142,7.32420070429178,2.40326781145772e-13,1.47483731778617e-12
"ENSG00000119457",7.21096795520041,-1.38728375940284,0.189410997974996,-7.32419856415079,2.40330616076349e-13,1.47483731778617e-12
"ENSG00000269984",7.0864199484996,1.18603697410887,0.16197207266326,7.32247821866577,2.43432838576228e-13,1.49198403646889e-12
"ENSG00000241484",42.5700888283936,1.18679429084085,0.16207649878933,7.32243292337818,2.43515046769632e-13,1.49220660208591e-12
"ENSG00000183044",308.855151874785,-1.03137194599549,0.140872669114762,-7.32130620138449,2.45568777747751e-13,1.50450786502551e-12
"ENSG00000181634",101.561873399421,1.25992524120643,0.172122690105046,7.31992534184482,2.48108951446221e-13,1.51978418374575e-12
"ENSG00000164933",4.08431607741387,1.65167916253339,0.225681650810259,7.31862407335026,2.50526325631224e-13,1.53430268441771e-12
"ENSG00000225580",4.32324598245679,1.35597782277109,0.18528831778576,7.31820461740572,2.51310470970344e-13,1.53881518891333e-12
"ENSG00000063015",3.76460815172037,-1.65040879412767,0.225597487985459,-7.31572327717607,2.55998730297341e-13,1.56663706321998e-12
"ENSG00000173200",62.5693413106642,-1.34489106423806,0.18392500793201,-7.31217075567674,2.62860768559176e-13,1.60681613629123e-12
"ENSG00000227630",4.93172502396667,1.59497582410892,0.218147680040073,7.31144985734405,2.64275145005101e-13,1.61485473871375e-12
"ENSG00000231300",2.49022444097114,1.80668914767645,0.247131276882419,7.31064546126244,2.65862166120689e-13,1.62424698783316e-12
"ENSG00000163293",431.701147701871,-1.22214500819165,0.16719766508443,-7.30958179095687,2.67975099272852e-13,1.63684808900197e-12
"ENSG00000214770",4.37815404615328,1.44202813504466,0.197281138618437,7.30950837542403,2.68121542913025e-13,1.63743498239559e-12
"ENSG00000134321",297.083193380427,-1.85777027652958,0.25423194735908,-7.30738326094651,2.72394795041655e-13,1.6622831017238e-12
"ENSG00000235669",1.62617446921528,2.87869011103244,0.393960157170152,7.30705899731156,2.73052690835569e-13,1.66567264349488e-12
"ENSG00000271533",80.0622198919895,1.03532240773357,0.141703447510055,7.30626125140748,2.74677881137476e-13,1.67495810714627e-12
"ENSG00000147138",30.9042133270537,-1.45374851867526,0.198992359768506,-7.30554942092473,2.76136061011887e-13,1.68321857662927e-12
"ENSG00000230897",50.6108980939357,1.46737444880472,0.200885961856811,7.3045146372679,2.78269377923754e-13,1.69558668549718e-12
"ENSG00000173404",36.8378669976364,-2.07785850716289,0.284480598655568,-7.3040429364346,2.79247203109627e-13,1.70058879226567e-12
"ENSG00000196091",102.494219564786,-2.22187538988777,0.304230262430402,-7.30326882058968,2.80859246769851e-13,1.71008568342227e-12
"ENSG00000239523",21.8779064843879,-1.17326042689508,0.160695548946027,-7.30113829903992,2.8534325819534e-13,1.73673730755583e-12
"ENSG00000257191",2.0331281957849,4.26491951088922,0.584273438853062,7.2995266039499,2.8878196319921e-13,1.75700912265327e-12
"ENSG00000128298",3316.91119561395,-1.22007784650858,0.167149271704673,-7.29933091580724,2.8920224356226e-13,1.75923699666666e-12
"ENSG00000147036",63.8052898451363,-1.31282160116985,0.179862558369468,-7.29902661827533,2.89856978562849e-13,1.76288997399784e-12
"ENSG00000249849",1.18494663091532,-2.63170197302217,0.360634235745069,-7.29742690009748,2.93322994872126e-13,1.78330288991629e-12
"ENSG00000124507",13.0215338507093,-1.37987958168643,0.189114146232683,-7.2965434324974,2.95254567576236e-13,1.79471060201416e-12
"ENSG00000143869",29.1296895442985,-1.66914673648242,0.228763260454788,-7.29639336825375,2.95583900032818e-13,1.79637662162001e-12
"ENSG00000170054",6.67554024567062,-3.98180604352821,0.545797770139255,-7.29538715871318,2.97801476546447e-13,1.80951545663075e-12
"ENSG00000213901",52.1811368500034,-1.31220382064916,0.17990122740711,-7.29402372380535,3.00832430036661e-13,1.82704213307335e-12
"ENSG00000176912",9.44849304971777,1.53791035891357,0.210896407724567,7.29225488241645,3.04809800325663e-13,1.85002535893011e-12
"ENSG00000149090",97.4692897924669,-1.6861514084944,0.231270434352009,-7.29082129853211,3.08071172077878e-13,1.868773524056e-12
"ENSG00000167914",16.4280863671868,1.78562296560273,0.244929758652391,7.29034714045065,3.09157395156349e-13,1.87501278606856e-12
"ENSG00000259531",7.54917128052293,-1.32419524455942,0.181649153310403,-7.28985090448858,3.10298223578078e-13,1.88158083577352e-12
"ENSG00000166126",5352.56364981934,-1.42447713405737,0.195468957005679,-7.28748521442196,3.15793949251978e-13,1.91383494240052e-12
"ENSG00000270954",11.1070998862822,-2.61022604279224,0.35825136068765,-7.28601850327101,3.19249150447806e-13,1.93333337263177e-12
"ENSG00000228222",15.5608110472516,-2.1553639530739,0.295855164650282,-7.28519968756218,3.21194195290892e-13,1.94475010534229e-12
"ENSG00000276449",6.29657939243363,1.46388168739834,0.200942655457813,7.2850718731826,3.21498858575362e-13,1.94623233805982e-12
"ENSG00000125245",10.8637137928321,-1.41020571967047,0.193619859862768,-7.28337331031012,3.25574667201687e-13,1.97053885506248e-12
"ENSG00000286180",1.64102286837474,2.40090667623706,0.329667862458706,7.28280475485472,3.26950254976423e-13,1.97812813366271e-12
"ENSG00000286216",2.70605654285103,1.97725710654233,0.271603349008698,7.27994376269275,3.33959362866971e-13,2.02015901846636e-12
"ENSG00000180875",83.1009886112663,-2.24575878882317,0.308513060032311,-7.2792989333676,3.35559385171287e-13,2.02946016545e-12
"ENSG00000128342",502.957237999986,1.3296902107617,0.1827105771157,7.27757654620992,3.3987016763148e-13,2.05438531890127e-12
"ENSG00000145832",33.4896641652476,-1.44320542904923,0.19834156402508,-7.27636406490542,3.42937331939213e-13,2.07215469441955e-12
"ENSG00000152495",40.1666029284813,-1.15570711602385,0.158856839398038,-7.27514862062728,3.46039271099581e-13,2.09050926431285e-12
"ENSG00000255026",202.653691091312,2.03383746732466,0.279587809222646,7.27441397741716,3.47927499680041e-13,2.10113572150759e-12
"ENSG00000243304",3.44505601154899,-1.4729316354655,0.202512073364981,-7.27330282580675,3.50802697200642e-13,2.1181056447134e-12
"ENSG00000164430",59.0970328640506,1.1061265609943,0.152090505912871,7.27281794715028,3.52064662120915e-13,2.12533056520598e-12
"ENSG00000250033",2.23403565518717,2.17266773257804,0.298757093978175,7.27235528919944,3.5327295062835e-13,2.13143750542404e-12
"ENSG00000287566",8.86113040476969,2.01547553469875,0.277164825795746,7.27175798340314,3.54838913046487e-13,2.14009134090029e-12
"ENSG00000161649",5.90637339546408,-3.32373947466779,0.457080274965876,-7.27167558240384,3.5505547893949e-13,2.14100034166146e-12
"ENSG00000167619",20.1909384269466,1.77596850363769,0.244246986750018,7.27119923676012,3.56309954627715e-13,2.14816648706944e-12
"ENSG00000125798",396.425891534714,1.35395190806264,0.186238941124693,7.26997211155813,3.5956172375216e-13,2.16736927810118e-12
"ENSG00000179431",50.3143009966309,2.15006924386791,0.295803984674312,7.26856078776353,3.63337646665237e-13,2.18931805850139e-12
"ENSG00000225111",6.40850453605229,-1.82462721821773,0.251103031649031,-7.26644838270222,3.69062145964908e-13,2.22298751646962e-12
"ENSG00000234184",3.39308831087156,-2.24651488491191,0.309238455323771,-7.26466856316373,3.73954035384827e-13,2.25203584117471e-12
"ENSG00000172738",8.22128010158865,-1.39304283950899,0.19178169328656,-7.26369037438578,3.76669675096447e-13,2.26755004926604e-12
"ENSG00000145708",5.30466498839019,-1.70197002604052,0.234382138624562,-7.26151760551503,3.8277117066268e-13,2.30214980446289e-12
"ENSG00000162723",3.85523425190407,2.42134494871686,0.333527504028885,7.25980592145457,3.87646117364769e-13,2.33103862770447e-12
"ENSG00000250413",5.94909010195201,-1.93928846906973,0.26713156737109,-7.2596754032283,3.88020330471675e-13,2.33285743804661e-12
"ENSG00000165124",175.915944107558,-1.92856877267625,0.265672879913239,-7.25918570727306,3.89427518921674e-13,2.34088488634116e-12
"ENSG00000235321",3.74221285914596,-2.23500826383782,0.307946323881428,-7.25778517394608,3.93479806896413e-13,2.36393245407058e-12
"ENSG00000275120",6.83642409463243,-1.46053965357325,0.201245056958866,-7.25751815047953,3.94257096216225e-13,2.36772723058263e-12
"ENSG00000282886",7.04325989602705,1.08187673283486,0.149103512833033,7.25587688900629,3.99067934037434e-13,2.39617632636992e-12
"ENSG00000189433",16.401610873414,1.80173255365425,0.248350320091071,7.25480262313956,4.02247969256777e-13,2.41482468102195e-12
"ENSG00000170498",9.81101233981453,2.31777709759314,0.319497402013977,7.25444740077023,4.03304960803622e-13,2.42072318544747e-12
"ENSG00000263823",9.3572368364633,-1.22504522926021,0.168897221611504,-7.25319941661352,4.0704010216518e-13,2.44191474002949e-12
"ENSG00000234965",16.6585388995928,-2.2084918176247,0.304489935731176,-7.25308641916659,4.07379969014753e-13,2.44337803219806e-12
"ENSG00000133321",669.529619233367,-1.55797608421826,0.214818444205198,-7.25252475401999,4.0907345068885e-13,2.4526303108422e-12
"ENSG00000223485",2.11652365102525,2.88234764491367,0.397476946932838,7.25160960190402,4.1184755356279e-13,2.46880740349199e-12
"ENSG00000178031",129.004163955098,-1.39615332802402,0.192542532480732,-7.25114243609389,4.13270788090037e-13,2.47642580242526e-12
"ENSG00000235092",71.6823043660874,-1.03898548733614,0.143287823058448,-7.25103826102746,4.13588818491438e-13,2.47787485616927e-12
"ENSG00000230454",18.5444940067168,1.05627994951617,0.14568225263336,7.25057397467984,4.15009137866807e-13,2.48592614381013e-12
"ENSG00000223839",24.1109568190532,-2.37545621715161,0.32764023758733,-7.2501968459184,4.16166353915254e-13,2.49195376693819e-12
"ENSG00000228624",7.29815745700468,1.0996296101245,0.151668947624225,7.25019608396669,4.16168695161296e-13,2.49195376693819e-12
"ENSG00000259209",3.48862216616702,1.3828469291085,0.190765240674175,7.24894600411186,4.20027279606139e-13,2.5145952806323e-12
"ENSG00000128965",76.8561812454829,1.47000253604511,0.202798025236263,7.24860379844694,4.21089666185032e-13,2.52048249804809e-12
"ENSG00000107201",38.9564346830381,-1.22603888183248,0.169141955149044,-7.24857934125287,4.21165695143485e-13,2.52048249804809e-12
"ENSG00000163393",42.5051076090912,1.03954282469118,0.143420162203221,7.24823350302861,4.2224223064579e-13,2.52599519544015e-12
"ENSG00000125363",1.29336118716159,2.90070862036518,0.400219471039717,7.24779484823546,4.23611576172477e-13,2.53372089545105e-12
"ENSG00000271659",3.63559844000465,1.57490511630045,0.217387751291802,7.24468194248183,4.3345517850373e-13,2.59069148416733e-12
"ENSG00000228705",12.8078034140454,2.97435774236904,0.410610969779261,7.24373667846238,4.36488494496046e-13,2.60690428178627e-12
"ENSG00000149599",33.0430971719793,1.81033279862585,0.250039700729273,7.24018143257165,4.48084904932135e-13,2.6751804258104e-12
"ENSG00000108823",36.121271940752,-2.06466743440902,0.285222404278716,-7.2387982270546,4.526778939196e-13,2.7021055705713e-12
"ENSG00000229950",8.75632693785065,2.14019358974118,0.295710982664458,7.2374504675386,4.5719763728793e-13,2.72858369654548e-12
"ENSG00000196666",4.01933741853504,-2.4837932186571,0.343199298973491,-7.23717451080501,4.58128515062298e-13,2.73363746352277e-12
"ENSG00000163072",108.791218356916,-1.01842054352828,0.140723661666502,-7.23702418959093,4.58636372483406e-13,2.73616569081201e-12
"ENSG00000270177",6.93709023867032,-1.20100846881877,0.166130176959253,-7.22932155253976,4.85412868231453e-13,2.89219607800577e-12
"ENSG00000287527",14.0460738571818,-1.41562629320966,0.195828422047909,-7.22891130105379,4.86881282426701e-13,2.89988239912471e-12
"ENSG00000160801",24.7327202707913,-1.8417678835356,0.254782646340806,-7.22878072736549,4.87349559510368e-13,2.90213984943592e-12
"ENSG00000138083",2.44431332403307,3.37948173200172,0.467599461608417,7.22730030607223,4.9268982993003e-13,2.93340361295459e-12
"ENSG00000135245",175.12291447973,1.57825175125816,0.218553023609585,7.22136772665973,5.14672687269959e-13,3.06092331331543e-12
"ENSG00000287292",3.19677801559222,-1.78603298959791,0.247422584312912,-7.21855280332509,5.25437347373329e-13,3.12437269796935e-12
